hlj_id,domain,tag,domain_valid,validation_reason,model,req_id
REQ-014-HLJ-Chunk_1-Item_5-v1.0,FinTech,transaction,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_6-v1.0,FinTech,usability,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_6-v1.0,FinTech,reliability,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_7-v1.0,FinTech,security,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_7-v1.0,FinTech,blocking,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_8-v1.0,FinTech,security,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_8-v1.0,FinTech,compliance,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_8-v1.0,FinTech,privacy,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_9-v1.0,FinTech,audit,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_9-v1.0,FinTech,logging,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_10-v1.0,FinTech,support,True,whitelist,gpt41,req-014
REQ-014-HLJ-Chunk_1-Item_10-v1.0,FinTech,documentation,True,whitelist,gpt41,req-014
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,batch,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,engine,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_1-v1.0,FinTech,transaction-management,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,logging,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,audit,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,logic,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_2-v1.0,FinTech,batch,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,batch,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,rollback,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,failurehandling,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_3-v1.0,FinTech,scheduling,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,failure,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,rollback,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,reporting,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_4-v1.0,FinTech,reliability,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,atomicity,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,rollback,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,batch,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_5-v1.0,FinTech,consistency,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_6-v1.0,FinTech,retry,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_7-v1.0,FinTech,exception,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_7-v1.0,FinTech,logging,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_8-v1.0,FinTech,audit,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_8-v1.0,FinTech,logging,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_8-v1.0,FinTech,compliance,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_9-v1.0,FinTech,reporting,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_9-v1.0,FinTech,exception,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_10-v1.0,FinTech,dashboard,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_1-Item_10-v1.0,FinTech,admin,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,notification,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,compliance,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,status,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_1-v1.0,FinTech,financialregulations,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_2-v1.0,FinTech,rollback,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_2-v1.0,FinTech,notification,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,compliance,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,security,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_3-v1.0,FinTech,audit,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,security,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,access,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,notification,True,whitelist,gpt41,req-013
REQ-013-HLJ-Chunk_2-Item_4-v1.0,FinTech,payoutstatus,True,whitelist,gpt41,req-013
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,instrumentation,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,timing,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_1-v1.0,SaaS,optimization,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,reporting,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,segmentation,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,instrumentation,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_2-v1.0,SaaS,metrics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,visualization,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,telemetry,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,metrics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,dashboard,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,privacy,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_3-v1.0,SaaS,engineering,,unknown_domain_in_tag,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,alert,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,dashboard,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,visualization,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,diagnostics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,debugging,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_4-v1.0,SaaS,regression,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,alert,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,sla,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,dashboard,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,filter,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_5-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,ci/cd,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,alert,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,regression,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_6-v1.0,SaaS,optimization,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,remediation,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,fallback,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,external services,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,diagnostics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_7-v1.0,SaaS,regression,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,alert,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,privacy,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,sla,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,resilience,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,external,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_8-v1.0,SaaS,compliance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_9-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_9-v1.0,SaaS,ci/cd,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_9-v1.0,SaaS,automation,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_9-v1.0,SaaS,prompt,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_9-v1.0,SaaS,usability,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_10-v1.0,SaaS,privacy,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_10-v1.0,SaaS,compliance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_10-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_1-Item_10-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,privacy,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,transparency,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,monitoring,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,resilience,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_1-v1.0,SaaS,compliance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_2-v1.0,SaaS,analytics,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_2-v1.0,SaaS,dashboard,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_2-v1.0,SaaS,performance,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_2-v1.0,SaaS,ux,True,whitelist,gpt41,req-025
REQ-025-HLJ-Chunk_2-Item_2-v1.0,SaaS,self-service,True,whitelist,gpt41,req-025
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,logging,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,audit,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,access_logs,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,database,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_1-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,logging,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,retention,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,access_logs,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_2-v1.0,SaaS,policy,,unknown_domain_in_tag,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,export,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,export_controls,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_3-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,filter,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,export,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_4-v1.0,SaaS,export_controls,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,csv,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,privacy,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,export,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,data-protection,,unknown_domain_in_tag,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_5-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,rate-limiting,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,audit,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,filter,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,export,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,export_controls,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_6-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,privacy,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,notification,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_7-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,roles,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,documentation,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,docs,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,audit,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_8-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_9-v1.0,SaaS,compliance,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_9-v1.0,SaaS,abuse,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_9-v1.0,SaaS,security,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_9-v1.0,SaaS,rate-limiting,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_10-v1.0,SaaS,privacy,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_10-v1.0,SaaS,monitoring,True,whitelist,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_10-v1.0,SaaS,data-protection,,unknown_domain_in_tag,gpt41,req-022
REQ-022-HLJ-Chunk_1-Item_10-v1.0,SaaS,regulation,True,whitelist,gpt41,req-022
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,scalable,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,segmentation,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_1-v1.0,SaaS,geo-segmentation,,unknown_domain_in_tag,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,deployment,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,rollback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,geo-targeting,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_2-v1.0,SaaS,progressive-rollout,,unknown_domain_in_tag,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,admin,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,portal,False,domain_mismatch,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_3-v1.0,SaaS,edge_cases,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,integration,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,rollback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,location-resolution,,unknown_domain_in_tag,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_4-v1.0,SaaS,real-time,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,fallback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_5-v1.0,SaaS,admin portal,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_6-v1.0,SaaS,dashboard,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_6-v1.0,SaaS,real-time-analytics,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_6-v1.0,SaaS,analytics,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_6-v1.0,SaaS,kpi-tracking,,unknown_domain_in_tag,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_7-v1.0,SaaS,rollback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_7-v1.0,SaaS,monitoring,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_7-v1.0,SaaS,analytics,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_8-v1.0,SaaS,alert,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_8-v1.0,SaaS,monitoring,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_8-v1.0,SaaS,notification,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_9-v1.0,SaaS,compliance,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_9-v1.0,SaaS,privacy,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_9-v1.0,SaaS,rollback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_9-v1.0,SaaS,feature-flags,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_10-v1.0,SaaS,audit,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_10-v1.0,SaaS,notification,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_1-Item_10-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_1-v1.0,SaaS,compliance,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_1-v1.0,SaaS,rollback,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_1-v1.0,SaaS,traceability,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_2-v1.0,SaaS,compliance,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_2-v1.0,SaaS,documentation,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_2-v1.0,SaaS,gdpr,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_2-v1.0,SaaS,training,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_2-v1.0,SaaS,enablement,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_3-v1.0,SaaS,audit,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_3-v1.0,SaaS,geo-ip,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_3-v1.0,SaaS,changelog,True,whitelist,gpt41,req-023
REQ-023-HLJ-Chunk_2-Item_3-v1.0,SaaS,compliance,True,whitelist,gpt41,req-023
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,template,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,messaging,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,multi-language,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,personalization,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,notification,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_1-v1.0,SaaS,backend,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,delivery,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,messaging,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,i18n,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,testing,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,scheduling,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,notification,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,usability,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,backend,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_2-v1.0,SaaS,timing,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_3-v1.0,SaaS,scheduling,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_3-v1.0,SaaS,messaging,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_3-v1.0,SaaS,timezone,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_3-v1.0,SaaS,preview,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_3-v1.0,SaaS,personalization,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,multi-channel,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,messaging,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,channel,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,preferences,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,notification,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,personalization,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_4-v1.0,SaaS,automation,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,personalization,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,scheduling,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,messaging,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,integration,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,user profiling,,unknown_domain_in_tag,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,data,True,whitelist,gpt41,req-024
REQ-024-HLJ-Chunk_1-Item_5-v1.0,SaaS,backend,True,whitelist,gpt41,req-024
