tag,hlj_id,requirement_id,model,version,cluster_id
admin portal,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,meta70b,tags_v1,meta70b_102
feature flags,REQ-023-HLJ-Chunk_1-Item_5-v1.0,req-023,meta70b,tags_v2,meta70b_97
real-time analytics,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,meta70b,tags_v1,meta70b_103
dashboards,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,meta70b,tags_v1,meta70b_31
metrics,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,meta70b,tags_v1,meta70b_87
real-time analytics,REQ-023-HLJ-Chunk_2-Item_6-v1.0,req-023,meta70b,tags_v2,meta70b_103
real-time analytics,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,meta70b,tags_v1,meta70b_103
alerts,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,meta70b,tags_v1,meta70b_48
monitoring,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,meta70b,tags_v1,meta70b_15
real-time analytics,REQ-023-HLJ-Chunk_2-Item_7-v1.0,req-023,meta70b,tags_v2,meta70b_103
user experience,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,meta70b,tags_v1,meta70b_8
rollouts,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,meta70b,tags_v1,meta70b_34
user experience,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,meta70b,tags_v2,meta70b_8
rollout,REQ-023-HLJ-Chunk_2-Item_8-v1.0,req-023,meta70b,tags_v2,meta70b_34
compliance,REQ-023-HLJ-Chunk_2-Item_9-v1.0,req-023,meta70b,tags_v1,meta70b_7
privacy laws,REQ-023-HLJ-Chunk_2-Item_9-v1.0,req-023,meta70b,tags_v1,meta70b_45
compliance,REQ-023-HLJ-Chunk_2-Item_9-v1.0,req-023,meta70b,tags_v2,meta70b_7
privacy laws,REQ-023-HLJ-Chunk_2-Item_9-v1.0,req-023,meta70b,tags_v2,meta70b_45
documentation,REQ-023-HLJ-Chunk_2-Item_10-v1.0,req-023,meta70b,tags_v1,meta70b_38
onboarding,REQ-023-HLJ-Chunk_2-Item_10-v1.0,req-023,meta70b,tags_v1,meta70b_104
documentation,REQ-023-HLJ-Chunk_2-Item_10-v1.0,req-023,meta70b,tags_v2,meta70b_38
onboarding,REQ-023-HLJ-Chunk_2-Item_10-v1.0,req-023,meta70b,tags_v2,meta70b_104
documentation,REQ-023-HLJ-Chunk_2-Item_11-v1.0,req-023,meta70b,tags_v1,meta70b_38
change log,REQ-023-HLJ-Chunk_2-Item_11-v1.0,req-023,meta70b,tags_v1,meta70b_105
version control,REQ-023-HLJ-Chunk_2-Item_11-v1.0,req-023,meta70b,tags_v1,meta70b_106
documentation,REQ-023-HLJ-Chunk_2-Item_11-v1.0,req-023,meta70b,tags_v2,meta70b_38
change log,REQ-023-HLJ-Chunk_2-Item_11-v1.0,req-023,meta70b,tags_v2,meta70b_105
infrastructure,REQ-023-HLJ-Chunk_2-Item_12-v1.0,req-023,meta70b,tags_v1,meta70b_107
location awareness,REQ-023-HLJ-Chunk_2-Item_12-v1.0,req-023,meta70b,tags_v1,meta70b_108
geolocation,REQ-023-HLJ-Chunk_2-Item_12-v1.0,req-023,meta70b,tags_v1,meta70b_109
infrastructure,REQ-023-HLJ-Chunk_2-Item_12-v1.0,req-023,meta70b,tags_v2,meta70b_107
location awareness,REQ-023-HLJ-Chunk_2-Item_12-v1.0,req-023,meta70b,tags_v2,meta70b_108
template,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,meta70b,tags_v1,meta70b_110
personalization,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,meta70b,tags_v1,meta70b_111
template,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,meta70b,tags_v2,meta70b_110
personalization,REQ-024-HLJ-Chunk_1-Item_1-v1.0,req-024,meta70b,tags_v2,meta70b_111
delivery,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,meta70b,tags_v1,meta70b_112
scheduling,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,meta70b,tags_v1,meta70b_113
timing,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,meta70b,tags_v1,meta70b_114
delivery,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,meta70b,tags_v2,meta70b_112
scheduling,REQ-024-HLJ-Chunk_1-Item_2-v1.0,req-024,meta70b,tags_v2,meta70b_113
testing,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,meta70b,tags_v1,meta70b_36
preview,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,meta70b,tags_v1,meta70b_115
testing,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,meta70b,tags_v2,meta70b_36
preview,REQ-024-HLJ-Chunk_1-Item_3-v1.0,req-024,meta70b,tags_v2,meta70b_115
channel,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,meta70b,tags_v1,meta70b_116
preferences,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,meta70b,tags_v1,meta70b_117
personalization,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,meta70b,tags_v1,meta70b_111
channel,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,meta70b,tags_v2,meta70b_116
preferences,REQ-024-HLJ-Chunk_1-Item_4-v1.0,req-024,meta70b,tags_v2,meta70b_117
personalization,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v1,meta70b_111
data,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v1,meta70b_118
user profiling,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v1,meta70b_119
personalization,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v2,meta70b_111
data,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v2,meta70b_118
user profiling,REQ-024-HLJ-Chunk_1-Item_5-v1.0,req-024,meta70b,tags_v2,meta70b_119
analytics,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,meta70b,tags_v1,meta70b_86
dashboard,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,meta70b,tags_v1,meta70b_31
analytics,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,meta70b,tags_v2,meta70b_86
dashboard,REQ-024-HLJ-Chunk_2-Item_6-v1.0,req-024,meta70b,tags_v2,meta70b_31
alert,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,meta70b,tags_v1,meta70b_48
deliverability,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,meta70b,tags_v1,meta70b_120
monitoring,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,meta70b,tags_v1,meta70b_15
alert,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,meta70b,tags_v2,meta70b_48
deliverability,REQ-024-HLJ-Chunk_2-Item_7-v1.0,req-024,meta70b,tags_v2,meta70b_120
compliance,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,meta70b,tags_v1,meta70b_7
regulation,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,meta70b,tags_v1,meta70b_43
compliance,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,meta70b,tags_v2,meta70b_7
regulation,REQ-024-HLJ-Chunk_2-Item_8-v1.0,req-024,meta70b,tags_v2,meta70b_43
opt-out,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,meta70b,tags_v1,meta70b_121
unsubscribe,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,meta70b,tags_v1,meta70b_122
opt-out,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,meta70b,tags_v2,meta70b_121
unsubscribe,REQ-024-HLJ-Chunk_2-Item_9-v1.0,req-024,meta70b,tags_v2,meta70b_122
notification,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,meta70b,tags_v1,meta70b_57
recipient_experience,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,meta70b,tags_v1,meta70b_123
notification,REQ-024-HLJ-Chunk_2-Item_10-v1.0,req-024,meta70b,tags_v2,meta70b_57
gst,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v1,meta70b_124
taxation,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v1,meta70b_125
provincial tax,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v1,meta70b_126
gst,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v2,meta70b_124
tax,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v2,meta70b_125
provincial tax,REQ-012-HLJ-Chunk_1-Item_1-v1.0,req-012,meta70b,tags_v2,meta70b_126
gst,REQ-012-HLJ-Chunk_1-Item_2-v1.0,req-012,meta70b,tags_v1,meta70b_124
provincial tax,REQ-012-HLJ-Chunk_1-Item_2-v1.0,req-012,meta70b,tags_v1,meta70b_126
dual-gst,REQ-012-HLJ-Chunk_1-Item_2-v1.0,req-012,meta70b,tags_v1,meta70b_127
gst,REQ-012-HLJ-Chunk_1-Item_2-v1.0,req-012,meta70b,tags_v2,meta70b_124
dual-gst,REQ-012-HLJ-Chunk_1-Item_2-v1.0,req-012,meta70b,tags_v2,meta70b_127
gst,REQ-012-HLJ-Chunk_1-Item_3-v1.0,req-012,meta70b,tags_v1,meta70b_124
invoicing,REQ-012-HLJ-Chunk_1-Item_3-v1.0,req-012,meta70b,tags_v1,meta70b_128
taxation,REQ-012-HLJ-Chunk_1-Item_3-v1.0,req-012,meta70b,tags_v1,meta70b_125
gst,REQ-012-HLJ-Chunk_1-Item_3-v1.0,req-012,meta70b,tags_v2,meta70b_124
tax,REQ-012-HLJ-Chunk_1-Item_3-v1.0,req-012,meta70b,tags_v2,meta70b_125
gst,REQ-012-HLJ-Chunk_1-Item_4-v1.0,req-012,meta70b,tags_v1,meta70b_124
invoicing,REQ-012-HLJ-Chunk_1-Item_4-v1.0,req-012,meta70b,tags_v1,meta70b_128
taxation,REQ-012-HLJ-Chunk_1-Item_4-v1.0,req-012,meta70b,tags_v1,meta70b_125
gst,REQ-012-HLJ-Chunk_1-Item_4-v1.0,req-012,meta70b,tags_v2,meta70b_124
tax,REQ-012-HLJ-Chunk_1-Item_4-v1.0,req-012,meta70b,tags_v2,meta70b_125
gst,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v1,meta70b_124
taxation,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v1,meta70b_125
multiple tax rates,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v1,meta70b_129
gst,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v2,meta70b_124
tax,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v2,meta70b_125
multiple tax rates,REQ-012-HLJ-Chunk_1-Item_5-v1.0,req-012,meta70b,tags_v2,meta70b_129
gst,REQ-012-HLJ-Chunk_2-Item_6-v1.0,req-012,meta70b,tags_v1,meta70b_124
exemptions,REQ-012-HLJ-Chunk_2-Item_6-v1.0,req-012,meta70b,tags_v1,meta70b_130
compliance,REQ-012-HLJ-Chunk_2-Item_6-v1.0,req-012,meta70b,tags_v1,meta70b_7
gst,REQ-012-HLJ-Chunk_2-Item_6-v1.0,req-012,meta70b,tags_v2,meta70b_124
exemption,REQ-012-HLJ-Chunk_2-Item_6-v1.0,req-012,meta70b,tags_v2,meta70b_130
gst,REQ-012-HLJ-Chunk_2-Item_7-v1.0,req-012,meta70b,tags_v1,meta70b_124
fallback,REQ-012-HLJ-Chunk_2-Item_7-v1.0,req-012,meta70b,tags_v1,meta70b_91
gst,REQ-012-HLJ-Chunk_2-Item_7-v1.0,req-012,meta70b,tags_v2,meta70b_124
fallback,REQ-012-HLJ-Chunk_2-Item_7-v1.0,req-012,meta70b,tags_v2,meta70b_91
gst,REQ-012-HLJ-Chunk_2-Item_8-v1.0,req-012,meta70b,tags_v1,meta70b_124
reporting,REQ-012-HLJ-Chunk_2-Item_8-v1.0,req-012,meta70b,tags_v1,meta70b_16
gst,REQ-012-HLJ-Chunk_2-Item_8-v1.0,req-012,meta70b,tags_v2,meta70b_124
reporting,REQ-012-HLJ-Chunk_2-Item_8-v1.0,req-012,meta70b,tags_v2,meta70b_16
gst,REQ-012-HLJ-Chunk_2-Item_9-v1.0,req-012,meta70b,tags_v1,meta70b_124
compliance,REQ-012-HLJ-Chunk_2-Item_9-v1.0,req-012,meta70b,tags_v1,meta70b_7
gst,REQ-012-HLJ-Chunk_2-Item_9-v1.0,req-012,meta70b,tags_v2,meta70b_124
compliance,REQ-012-HLJ-Chunk_2-Item_9-v1.0,req-012,meta70b,tags_v2,meta70b_7
security,REQ-012-HLJ-Chunk_2-Item_10-v1.0,req-012,meta70b,tags_v1,meta70b_13
privacy,REQ-012-HLJ-Chunk_2-Item_10-v1.0,req-012,meta70b,tags_v1,meta70b_45
security,REQ-012-HLJ-Chunk_2-Item_10-v1.0,req-012,meta70b,tags_v2,meta70b_13
privacy,REQ-012-HLJ-Chunk_2-Item_10-v1.0,req-012,meta70b,tags_v2,meta70b_45
webhook,REQ-015-HLJ-Chunk_1-Item_1-v1.0,req-015,meta70b,tags_v1,meta70b_131
insurance,REQ-015-HLJ-Chunk_1-Item_1-v1.0,req-015,meta70b,tags_v1,meta70b_132
real-time,REQ-015-HLJ-Chunk_1-Item_1-v1.0,req-015,meta70b,tags_v1,meta70b_65
webhook,REQ-015-HLJ-Chunk_1-Item_1-v1.0,req-015,meta70b,tags_v2,meta70b_131
insurance,REQ-015-HLJ-Chunk_1-Item_1-v1.0,req-015,meta70b,tags_v2,meta70b_132
webhook,REQ-015-HLJ-Chunk_1-Item_2-v1.0,req-015,meta70b,tags_v1,meta70b_131
webhook,REQ-015-HLJ-Chunk_1-Item_2-v1.0,req-015,meta70b,tags_v2,meta70b_131
reliability,REQ-015-HLJ-Chunk_1-Item_3-v1.0,req-015,meta70b,tags_v1,meta70b_133
webhook,REQ-015-HLJ-Chunk_1-Item_3-v1.0,req-015,meta70b,tags_v1,meta70b_131
fault-tolerance,REQ-015-HLJ-Chunk_1-Item_3-v1.0,req-015,meta70b,tags_v1,meta70b_134
reliability,REQ-015-HLJ-Chunk_1-Item_3-v1.0,req-015,meta70b,tags_v2,meta70b_133
webhook,REQ-015-HLJ-Chunk_1-Item_3-v1.0,req-015,meta70b,tags_v2,meta70b_131
security,REQ-015-HLJ-Chunk_1-Item_4-v1.0,req-015,meta70b,tags_v1,meta70b_13
webhook,REQ-015-HLJ-Chunk_1-Item_4-v1.0,req-015,meta70b,tags_v1,meta70b_131
security,REQ-015-HLJ-Chunk_1-Item_4-v1.0,req-015,meta70b,tags_v2,meta70b_13
webhook,REQ-015-HLJ-Chunk_1-Item_4-v1.0,req-015,meta70b,tags_v2,meta70b_131
ui,REQ-015-HLJ-Chunk_1-Item_5-v1.0,req-015,meta70b,tags_v1,meta70b_46
webhook,REQ-015-HLJ-Chunk_1-Item_5-v1.0,req-015,meta70b,tags_v1,meta70b_131
ui,REQ-015-HLJ-Chunk_1-Item_5-v1.0,req-015,meta70b,tags_v2,meta70b_46
webhook,REQ-015-HLJ-Chunk_1-Item_5-v1.0,req-015,meta70b,tags_v2,meta70b_131
logging,REQ-015-HLJ-Chunk_1-Item_6-v1.0,req-015,meta70b,tags_v1,meta70b_17
monitoring,REQ-015-HLJ-Chunk_1-Item_6-v1.0,req-015,meta70b,tags_v1,meta70b_15
analytics,REQ-015-HLJ-Chunk_1-Item_6-v1.0,req-015,meta70b,tags_v1,meta70b_86
logs,REQ-015-HLJ-Chunk_1-Item_6-v1.0,req-015,meta70b,tags_v2,meta70b_17
monitoring,REQ-015-HLJ-Chunk_1-Item_6-v1.0,req-015,meta70b,tags_v2,meta70b_15
documentation,REQ-015-HLJ-Chunk_1-Item_7-v1.0,req-015,meta70b,tags_v1,meta70b_38
webhook,REQ-015-HLJ-Chunk_1-Item_7-v1.0,req-015,meta70b,tags_v1,meta70b_131
documentation,REQ-015-HLJ-Chunk_1-Item_7-v1.0,req-015,meta70b,tags_v2,meta70b_38
webhook,REQ-015-HLJ-Chunk_1-Item_7-v1.0,req-015,meta70b,tags_v2,meta70b_131
training,REQ-015-HLJ-Chunk_1-Item_8-v1.0,req-015,meta70b,tags_v1,meta70b_50
support,REQ-015-HLJ-Chunk_1-Item_8-v1.0,req-015,meta70b,tags_v1,meta70b_49
training,REQ-015-HLJ-Chunk_1-Item_8-v1.0,req-015,meta70b,tags_v2,meta70b_50
support,REQ-015-HLJ-Chunk_1-Item_8-v1.0,req-015,meta70b,tags_v2,meta70b_49
compliance,REQ-015-HLJ-Chunk_1-Item_10-v1.0,req-015,meta70b,tags_v1,meta70b_7
compliance,REQ-015-HLJ-Chunk_1-Item_10-v1.0,req-015,meta70b,tags_v2,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v1,meta70b_104
minor,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v1,meta70b_135
compliance,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v1,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v2,meta70b_104
minor,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v2,meta70b_135
compliance,REQ-002-HLJ-Chunk_1-Item_1-v1.0,req-002,meta70b,tags_v2,meta70b_7
kyc,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v1,meta70b_5
guardian,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v1,meta70b_136
compliance,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v1,meta70b_7
kyc,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v2,meta70b_5
guardian,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v2,meta70b_136
compliance,REQ-002-HLJ-Chunk_1-Item_2-v1.0,req-002,meta70b,tags_v2,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_3-v1.0,req-002,meta70b,tags_v1,meta70b_104
compliance,REQ-002-HLJ-Chunk_1-Item_3-v1.0,req-002,meta70b,tags_v1,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_3-v1.0,req-002,meta70b,tags_v2,meta70b_104
compliance,REQ-002-HLJ-Chunk_1-Item_3-v1.0,req-002,meta70b,tags_v2,meta70b_7
kyc,REQ-002-HLJ-Chunk_1-Item_4-v1.0,req-002,meta70b,tags_v1,meta70b_5
integration,REQ-002-HLJ-Chunk_1-Item_4-v1.0,req-002,meta70b,tags_v1,meta70b_54
compliance,REQ-002-HLJ-Chunk_1-Item_4-v1.0,req-002,meta70b,tags_v1,meta70b_7
kyc,REQ-002-HLJ-Chunk_1-Item_4-v1.0,req-002,meta70b,tags_v2,meta70b_5
compliance,REQ-002-HLJ-Chunk_1-Item_4-v1.0,req-002,meta70b,tags_v2,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_5-v1.0,req-002,meta70b,tags_v1,meta70b_104
compliance,REQ-002-HLJ-Chunk_1-Item_5-v1.0,req-002,meta70b,tags_v1,meta70b_7
onboarding,REQ-002-HLJ-Chunk_1-Item_5-v1.0,req-002,meta70b,tags_v2,meta70b_104
compliance,REQ-002-HLJ-Chunk_1-Item_5-v1.0,req-002,meta70b,tags_v2,meta70b_7
compliance,REQ-002-HLJ-Chunk_2-Item_6-v1.0,req-002,meta70b,tags_v1,meta70b_7
regulation,REQ-002-HLJ-Chunk_2-Item_6-v1.0,req-002,meta70b,tags_v1,meta70b_43
child_protection,REQ-002-HLJ-Chunk_2-Item_6-v1.0,req-002,meta70b,tags_v1,meta70b_137
compliance,REQ-002-HLJ-Chunk_2-Item_6-v1.0,req-002,meta70b,tags_v2,meta70b_7
regulation,REQ-002-HLJ-Chunk_2-Item_6-v1.0,req-002,meta70b,tags_v2,meta70b_43
security,REQ-002-HLJ-Chunk_2-Item_7-v1.0,req-002,meta70b,tags_v1,meta70b_13
security,REQ-002-HLJ-Chunk_2-Item_7-v1.0,req-002,meta70b,tags_v2,meta70b_13
compliance,REQ-002-HLJ-Chunk_2-Item_8-v1.0,req-002,meta70b,tags_v1,meta70b_7
auditing,REQ-002-HLJ-Chunk_2-Item_8-v1.0,req-002,meta70b,tags_v1,meta70b_149
compliance,REQ-002-HLJ-Chunk_2-Item_8-v1.0,req-002,meta70b,tags_v2,meta70b_7
audit,REQ-002-HLJ-Chunk_2-Item_8-v1.0,req-002,meta70b,tags_v2,meta70b_18
onboarding,REQ-002-HLJ-Chunk_2-Item_9-v1.0,req-002,meta70b,tags_v1,meta70b_104
mobile,REQ-002-HLJ-Chunk_2-Item_9-v1.0,req-002,meta70b,tags_v1,meta70b_138
onboarding,REQ-002-HLJ-Chunk_2-Item_9-v1.0,req-002,meta70b,tags_v2,meta70b_104
mobile,REQ-002-HLJ-Chunk_2-Item_9-v1.0,req-002,meta70b,tags_v2,meta70b_138
documentation,REQ-002-HLJ-Chunk_2-Item_10-v1.0,req-002,meta70b,tags_v1,meta70b_38
onboarding,REQ-002-HLJ-Chunk_2-Item_10-v1.0,req-002,meta70b,tags_v1,meta70b_104
documentation,REQ-002-HLJ-Chunk_2-Item_10-v1.0,req-002,meta70b,tags_v2,meta70b_38
onboarding,REQ-002-HLJ-Chunk_2-Item_10-v1.0,req-002,meta70b,tags_v2,meta70b_104
onboarding,REQ-002-HLJ-Chunk_2-Item_11-v1.0,req-002,meta70b,tags_v1,meta70b_104
verification,REQ-002-HLJ-Chunk_2-Item_11-v1.0,req-002,meta70b,tags_v1,meta70b_139
onboarding,REQ-002-HLJ-Chunk_2-Item_11-v1.0,req-002,meta70b,tags_v2,meta70b_104
verification,REQ-002-HLJ-Chunk_2-Item_11-v1.0,req-002,meta70b,tags_v2,meta70b_139
compliance,REQ-002-HLJ-Chunk_2-Item_12-v1.0,req-002,meta70b,tags_v1,meta70b_7
kyc,REQ-002-HLJ-Chunk_2-Item_12-v1.0,req-002,meta70b,tags_v1,meta70b_5
compliance,REQ-002-HLJ-Chunk_2-Item_12-v1.0,req-002,meta70b,tags_v2,meta70b_7
kyc,REQ-002-HLJ-Chunk_2-Item_12-v1.0,req-002,meta70b,tags_v2,meta70b_5
virtualcard,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,meta70b,tags_v1,meta70b_140
freezeunfreeze,REQ-005-HLJ-Chunk_1-Item_1-v1.0,req-005,meta70b,tags_v1,meta70b_141
virtualcard,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,meta70b,tags_v1,meta70b_140
ui,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,meta70b,tags_v1,meta70b_46
virtualcard,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,meta70b,tags_v2,meta70b_140
ui,REQ-005-HLJ-Chunk_1-Item_2-v1.0,req-005,meta70b,tags_v2,meta70b_46
virtualcard,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,meta70b,tags_v1,meta70b_140
help,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,meta70b,tags_v1,meta70b_142
virtualcard,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,meta70b,tags_v2,meta70b_140
help,REQ-005-HLJ-Chunk_1-Item_3-v1.0,req-005,meta70b,tags_v2,meta70b_142
virtualcard,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,meta70b,tags_v1,meta70b_140
feedback,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,meta70b,tags_v1,meta70b_143
feedback,REQ-005-HLJ-Chunk_1-Item_4-v1.0,req-005,meta70b,tags_v2,meta70b_143
virtualcard,REQ-005-HLJ-Chunk_1-Item_5-v1.0,req-005,meta70b,tags_v1,meta70b_140
virtualcard,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,meta70b,tags_v1,meta70b_140
restful,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,meta70b,tags_v1,meta70b_144
security,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,meta70b,tags_v1,meta70b_13
restful,REQ-005-HLJ-Chunk_2-Item_6-v1.0,req-005,meta70b,tags_v2,meta70b_144
virtualcard,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,meta70b,tags_v1,meta70b_140
atomicity,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,meta70b,tags_v1,meta70b_145
atomicity,REQ-005-HLJ-Chunk_2-Item_7-v1.0,req-005,meta70b,tags_v2,meta70b_145
virtualcard,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,meta70b,tags_v1,meta70b_140
logging,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,meta70b,tags_v1,meta70b_17
logs,REQ-005-HLJ-Chunk_2-Item_8-v1.0,req-005,meta70b,tags_v2,meta70b_17
virtualcard,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,meta70b,tags_v1,meta70b_140
queueing,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,meta70b,tags_v1,meta70b_146
queue,REQ-005-HLJ-Chunk_2-Item_9-v1.0,req-005,meta70b,tags_v2,meta70b_146
virtualcard,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,meta70b,tags_v1,meta70b_140
conflict,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,meta70b,tags_v1,meta70b_147
conflict,REQ-005-HLJ-Chunk_2-Item_10-v1.0,req-005,meta70b,tags_v2,meta70b_147
metadata,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,meta70b,tags_v1,meta70b_148
auditlogs,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,meta70b,tags_v1,meta70b_149
compliance,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,meta70b,tags_v1,meta70b_7
metadata,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,meta70b,tags_v2,meta70b_148
auditlogs,REQ-004-HLJ-Chunk_1-Item_1-v1.0,req-004,meta70b,tags_v2,meta70b_149
gdpr,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,meta70b,tags_v1,meta70b_150
compliance,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,meta70b,tags_v1,meta70b_7
gdpr,REQ-004-HLJ-Chunk_1-Item_2-v1.0,req-004,meta70b,tags_v2,meta70b_150
auditlogs,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,meta70b,tags_v1,meta70b_149
compliance,REQ-004-HLJ-Chunk_1-Item_3-v1.0,req-004,meta70b,tags_v1,meta70b_7
gdpr,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,meta70b,tags_v1,meta70b_150
compliance,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,meta70b,tags_v1,meta70b_7
gdpr,REQ-004-HLJ-Chunk_1-Item_4-v1.0,req-004,meta70b,tags_v2,meta70b_150
gdpr,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,meta70b,tags_v1,meta70b_150
datadeletion,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,meta70b,tags_v1,meta70b_151
compliance,REQ-004-HLJ-Chunk_1-Item_5-v1.0,req-004,meta70b,tags_v1,meta70b_7
